   ,CSR_NUMBER,LADBS_INSP_DIST,ADDR_HSE_NUM,ADDR_HSE_FRAC_NUM,ADDR_STR_DIR,ADDR_STR_NAME,ADDR_STR_SUFFIX,ADDR_STR_SUFFIX_DIR,ADDR_STR_ZIP,DATE_RECEIVED,DATE_CLOSED,DUE_DATE,CASEFLAG,CSR_PRIORITY,PIN,CSR_PROBLEM_DESC,APC,CASE_NUMBER_TO_CSR,RESPONSE_DAYS,LAT,LON
2548,419817,2121,1106, ,E,11TH,ST, ,90021,4/28/18,5/3/18,5/25/18,N,2,123A213   108,ILUSE,Central,,3,34.03178,-118.24699
2549,419813,2121,1154, ,E,11TH,ST, ,90021,4/28/18,4/30/18,5/25/18,N,2,123A213   167,ILUSE,Central,,0,34.03118,-118.24557
2550,419831,1142,1362, ,W,2ND,ST, ,90732,4/28/18,5/10/18,5/25/18,N,2,018B193  1192,ILUSE,Harbor,,8,33.74255,-118.30557
2551,419911,1121,8928, ,S,AVALON,BLVD, ,90002,4/30/18,5/4/18,5/29/18,Y,2,094-5A207  51,ILUSE,South Los Angeles,815056,4,33.95481,-118.26479
2552,419948,1122,4350, ,S,BUDLONG,AVE, ,90037,4/30/18,5/1/18,5/29/18,N,2,111B197    94,ILUSE,South Los Angeles,,1,34.00404,-118.29574
2553,419934,1102,20, ,E,DRIFTWOOD,ST, ,90292,4/30/18,5/2/18,5/29/18,N,2,103-5A147 166,ILUSE,West Los Angeles,,2,33.97721,-118.46446
2554,419922,1123,11156, ,S,FIGUEROA,ST, ,90061,4/30/18,5/8/18,5/29/18,N,2,087A201    73,ILUSE,South Los Angeles,,6,33.93365,-118.28239
2555,419907,3121,11383, ,N,HELA,AVE, ,91342,4/30/18,5/8/18,5/29/18,Y,2,213B169   920,ILUSE,North Valley,815381,6,34.27662,-118.38447
2556,419908,1133,4510, ,W,WASHINGTON,BLVD, ,90016,4/30/18,5/2/18,5/29/18,Y,2,126B185  1026,ILUSE,South Los Angeles,814571,2,34.03963,-118.33806
2557,420029,3102,9338, ,N,ROSLYNDALE,AVE, ,91331,5/1/18,5/2/18,5/30/18,N,2,198B153   505,ILUSE,North Valley,,1,34.23983,-118.43385
2558,420122,1122,2228, ,S,CENTRAL,AVE, ,90011,5/2/18,5/3/18,5/31/18,Y,2,120A211   432,ILUSE,South Los Angeles,814793,1,34.02085,-118.25361
2559,420111,2102,1257, ,N,CHEROKEE,AVE, ,90038,5/2/18,5/2/18,5/31/18,N,2,144B185   173,ILUSE,Central,,0,34.09417,-118.33541
2560,420096,1123,11210, ,S,FIGUEROA,ST, ,90061,5/2/18,5/8/18,5/31/18,N,2,087A201   150,ILUSE,South Los Angeles,,4,33.93246,-118.28240
2561,420093,1121,5700, ,S,HOOVER,ST, ,90037,5/2/18,5/7/18,5/31/18,Y,2,108B201  1167,ILUSE,South Los Angeles,815076,3,33.99040,-118.28692
2562,420099,2123,4398, ,E,HUNTINGTON,DR,S,90032,5/2/18,5/2/18,5/31/18,Y,2,141A229   153,ILUSE,East Los Angeles,814611,0,34.08148,-118.19013
2563,420148,2133,1220, ,W,VENICE,BLVD, ,90006,5/2/18,5/4/18,5/31/18,N,2,127-5A201 313,ILUSE,Central,,2,34.04253,-118.28165
2564,420106,3104,9995, ,N,WORNOM,AVE, ,91040,5/2/18,5/3/18,5/31/18,N,2,204B181   336,ILUSE,North Valley,,1,34.25201,-118.35256
2565,420105,3104,9995, ,N,WORNOM,AVE, ,91040,5/2/18,5/3/18,5/31/18,N,2,204B181   336,ILUSE,North Valley,,1,34.25201,-118.35256
2566,420234,1123,549, ,W,109TH,ST, ,90044,5/3/18,5/8/18,6/1/18,Y,2,088-5A201  71,ILUSE,South Los Angeles,815067,3,33.93746,-118.28432
2567,420245,1143,130, ,W,ANAHEIM,ST, ,90744,5/3/18,5/4/18,6/1/18,N,2,030B205   411,ILUSE,Harbor,,1,33.77878,-118.26335
2568,420219,3103,11749, ,W,BLIX,ST, ,91607,5/3/18,5/8/18,6/1/18,N,2,168B169   540,ILUSE,South Valley,,3,34.15679,-118.38948
2569,420226,3102,8832, ,N,BRADLEY,AVE, ,91352,5/3/18,5/8/18,6/1/18,Y,2,195B173   302,ILUSE,North Valley,815150,3,34.22985,-118.37583
2570,420184,1121,7000, ,S,BROADWAY, , ,90003,5/3/18,5/8/18,6/1/18,N,2,102B201   543,ILUSE,South Los Angeles,,3,33.97626,-118.27810
2571,420235,2131,4003, ,E,GLENALBYN,DR, ,90065,5/3/18,5/4/18,6/1/18,N,2,147A221   223,ILUSE,East Los Angeles,,1,34.09636,-118.21695
2572,420258,2131,680, ,W,ROMULO,ST, ,90065,5/3/18,5/7/18,6/1/18,N,2,144A219    38,ILUSE,East Los Angeles,,2,34.09073,-118.22259
2573,420313,1133,2125, ,S,7TH,AVE, ,90018,5/4/18,5/11/18,6/4/18,Y,2,123B189    49,ILUSE,South Los Angeles,815654,5,34.03722,-118.32499
2574,420289,2142,2331, ,N,BIRKDALE,ST, ,90031,5/4/18,5/9/18,6/4/18,Y,2,144B213   351,ILUSE,East Los Angeles,815456,3,34.09214,-118.23945
2575,420288,1133,3136, ,N,IVY,ST, ,90034,5/4/18,5/11/18,6/4/18,Y,2,123B169  1048,ILUSE,South Los Angeles,815652,5,34.03150,-118.38763
2576,420370,1132,2502, ,W,JEFFERSON,BLVD, ,90018,5/4/18,5/10/18,6/4/18,Y,2,120B189   728,ILUSE,South Los Angeles,815800,4,34.02544,-118.32261
2577,420268,1143,1122, ,N,LAKME,AVE, ,90744,5/4/18,5/8/18,6/4/18,Y,2,033B209   593,ILUSE,Harbor,815013,2,33.78558,-118.25961
2578,420331,3101,6813, ,N,SEPULVEDA,BLVD, ,91406,5/4/18,5/9/18,6/4/18,N,2,183B145   749,ILUSE,South Valley,,3,34.19423,-118.46649
2579,420346,2143,1162, ,N,ST ANDREWS,PL, ,90038,5/4/18,5/8/18,6/4/18,N,2,144B193   515,ILUSE,Central,,2,34.09215,-118.31077
2580,420382,3123,15095, ,W,NURMI,ST, ,91342,5/5/18,5/9/18,6/4/18,N,2,219B145   168,ILUSE,North Valley,,2,34.29915,-118.46179
2581,420381,3102,14035, ,W,VAN NUYS,BLVD, ,91331,5/5/18,5/9/18,6/4/18,Y,2,204B153   658,ILUSE,North Valley,815643,2,34.25397,-118.43905
2582,420466,3103,6609, ,N,ALCOVE,AVE, ,91606,5/7/18,5/10/18,6/5/18,Y,2,180B161   558,ILUSE,South Valley,815947,3,34.19062,-118.41289
2583,420511,2131,231, ,N,AVENUE 59, , ,90042,5/7/18,5/9/18,6/5/18,N,2,153A229   337,ILUSE,East Los Angeles,,2,34.11245,-118.19200
2584,420499,3104,8300, ,W,LA TUNA CANYON,ROAD, ,91352,5/7/18,7/18/18,6/5/18,Y,1,195B189    20,ILUSE,North Valley,821686,52,34.23348,-118.31399
2585,420482,3101,14546, ,W,RAYMER,ST, ,91405,5/7/18,5/9/18,6/5/18,N,2,189B149   557,ILUSE,South Valley,,2,34.21138,-118.45039
2586,420513,1104,12512, ,W,ROSE,AVE, ,90066,5/7/18,5/9/18,6/5/18,Y,2,117B153  1010,ILUSE,West Los Angeles,815390,2,34.01402,-118.44318
2587,420441,3104,11439, ,W,VANOWEN,ST, ,91605,5/7/18,5/22/18,6/5/18,N,2,183B169   602,ILUSE,South Valley,,11,34.19409,-118.38051
2588,420562,2133,1809, ,W,11TH,ST, ,90006,5/8/18,5/11/18,6/6/18,N,2,129A203    73,ILUSE,Central,,3,34.04901,-118.27769
2589,420565,2121,2140, ,E,7TH,PL, ,90021,5/8/18,5/15/18,6/6/18,Y,2,124-5A217 350,ILUSE,Central,816438,5,34.03340,-118.22846
2590,420539,1102,5750, ,S,MESMER,AVE, ,90230,5/8/18,5/9/18,6/6/18,Y,2,105B165   299,ILUSE,West Los Angeles,815387,1,33.98373,-118.39868
2591,420535,3131,18236, ,W,NORDHOFF,ST, ,91325,5/8/18,5/8/18,6/6/18,N,2,198B125   286,ILUSE,North Valley,,0,34.23528,-118.53073
2592,420527,1123,8028, ,S,VERMONT,AVE, ,90044,5/8/18,5/15/18,6/6/18,Y,2,099B197   901,ILUSE,South Los Angeles,815820,5,33.96585,-118.29134
2593,420668,1122,1204, ,E,23RD,ST, ,90011,5/9/18,5/10/18,6/7/18,N,2,120A209   338,ILUSE,South Los Angeles,,1,34.02170,-118.25466
2594,420641,1112,1510, ,W,49TH,ST, ,90062,5/9/18,5/15/18,6/7/18,N,2,111B193   951,ILUSE,South Los Angeles,,4,33.99904,-118.30385
2595,420735,3104,9721, ,N,HELEN,AVE, ,91040,5/9/18,6/27/18,6/7/18,Y,2,201B177   339,ILUSE,North Valley,819435,35,34.24616,-118.36522
2596,420629,2111,1080, ,S,LA CIENEGA,BLVD, ,90035,5/9/18,5/10/18,6/7/18,N,2,132B173   684,ILUSE,Central,,1,34.05713,-118.37597
2597,420688,2103,4543, ,N,LENNOX,AVE, ,91423,5/9/18,5/14/18,6/7/18,Y,2,168A151   190,ILUSE,South Valley,815756,3,34.15428,-118.44556
2598,420633,2142,2334, ,W,LOMA VISTA,PL, ,90039,5/9/18,5/17/18,6/7/18,Y,2,147A209   407,ILUSE,East Los Angeles,816106,6,34.09547,-118.25717
2599,420697,1104,1711, ,S,PENMAR,AVE, ,90291,5/9/18,5/10/18,6/7/18,N,2,111B149   320,ILUSE,West Los Angeles,,1,34.00253,-118.45736
2600,420701,3103,12711, ,W,VENTURA,BLVD, ,91604,5/9/18,5/9/18,6/7/18,Y,2,165B161   959,ILUSE,South Valley,815388,0,34.14480,-118.40944
2601,420782,3101,8118, ,N,CALHOUN,AVE, ,91402,5/10/18,5/16/18,6/8/18,Y,2,192B153  1182,ILUSE,North Valley,815866,4,34.21885,-118.44114
2602,420787,2131,3726, ,N,EAGLE ROCK,BLVD, ,90065,5/10/18,5/14/18,6/8/18,Y,2,154-5A217 123,ILUSE,East Los Angeles,815752,2,34.11789,-118.23291
2603,420772,2142,2346, ,N,GAIL,ST, ,90031,5/10/18,5/11/18,6/8/18,Y,2,147A213   277,ILUSE,East Los Angeles,815961,1,34.09527,-118.24191
2604,420789,2131,4003, ,E,GLENALBYN,DR, ,90065,5/10/18,5/10/18,6/8/18,N,2,147A221   223,ILUSE,East Los Angeles,,0,34.09636,-118.21695
2605,420751,2113,5636, ,N,LASAINE,AVE, ,91316,5/10/18,5/14/18,6/8/18,Y,2,174B133   479,ILUSE,South Valley,815745,2,34.17348,-118.51028
2606,420784,1102,3003, ,S,OCEAN FRONT,WALK, ,90291,5/10/18,5/11/18,6/8/18,N,2,105A145   438,ILUSE,West Los Angeles,,1,33.97951,-118.46717
2607,420836,2111,8701, ,W,OLYMPIC,BLVD, ,90035,5/10/18,5/14/18,6/8/18,N,2,132B169   200,ILUSE,Central,,2,34.05955,-118.38160
2608,420843,1123,9200, ,S,VERMONT,AVE, ,90044,5/10/18,5/16/18,6/8/18,N,2,094-5A199 204,ILUSE,South Los Angeles,,4,33.95268,-118.29138
2609,420890,2111,643, ,N,CRESCENT HEIGHTS,BLVD, ,90048,5/11/18,5/14/18,6/11/18,N,2,141B177   737,ILUSE,Central,,1,34.08287,-118.36603
2610,420954,3111,6947, ,N,LINDLEY,AVE, ,91335,5/13/18,5/15/18,6/11/18,Y,2,183B125   667,ILUSE,South Valley,816154,1,34.19696,-118.52748
2611,421031,1123,1134, ,E,103RD,PL, ,90002,5/14/18,5/22/18,6/12/18,N,2,090B209   669,ILUSE,South Los Angeles,,6,33.94250,-118.25524
2612,421045,3111,7901, ,N,DE SOTO,AVE, ,91304,5/14/18,5/21/18,6/12/18,Y,2,189B109   649,ILUSE,South Valley,816246,5,34.21368,-118.58869
2613,421046,3111,7907, ,N,DE SOTO,AVE, ,91304,5/14/18,5/21/18,6/12/18,Y,2,189B109   623,ILUSE,South Valley,816247,5,34.21385,-118.58869
2614,420989,2131,5625, ,E,HUB,ST, ,90042,5/14/18,5/16/18,6/12/18,N,2,154-5A227 332,ILUSE,East Los Angeles,,2,34.11639,-118.19653
2615,421023,1133,1887, ,W,JEFFERSON,BLVD, ,90018,5/14/18,5/16/18,6/12/18,N,2,120B193   662,ILUSE,South Los Angeles,,2,34.02567,-118.31158
2616,420993,3121,9966, ,N,LAUREL CANYON,BLVD, ,91331,5/14/18,5/16/18,6/12/18,N,2,204B157  1221,ILUSE,North Valley,,2,34.25159,-118.42425
2617,420973,1112,2606, ,S,NORMANDIE,AVE, ,90007,5/14/18,5/25/18,6/12/18,N,2,123B197   938,ILUSE,South Los Angeles,,9,34.03243,-118.30009
2618,421055,3101,8143, ,N,TILDEN,AVE, ,91402,5/14/18,5/16/18,6/12/18,Y,2,192B149   570,ILUSE,North Valley,816133,2,34.21921,-118.44747
2619,421143,2133,1639, ,W,11TH,PL, ,90015,5/15/18,5/23/18,6/13/18,N,2,129A203   220,ILUSE,Central,,6,34.04761,-118.27667
2620,421065,2121,1526, ,E,1ST,ST, ,90033,5/15/18,5/15/18,6/13/18,N,2,129A219   122,ILUSE,East Los Angeles,,0,34.04721,-118.22312
2621,421092,1123,1011, ,W,68TH,ST, ,90044,5/15/18,5/17/18,6/13/18,Y,2,102B197   421,ILUSE,South Los Angeles,816252,2,33.97796,-118.29224
2622,421088,1131,3186, ,W,8TH,ST, ,90005,5/15/18,5/17/18,6/13/18,Y,2,132B197   483,ILUSE,Central,816104,2,34.05758,-118.29720
2623,421134,1122,4129, ,S,AVALON,BLVD, ,90011,5/15/18,5/17/18,6/13/18,N,2,114A207    53,ILUSE,South Los Angeles,,2,34.00839,-118.26552
2624,421062,3102,9847, ,N,GLENOAKS,BLVD, ,91352,5/15/18,5/23/18,6/13/18,N,2,201B169    63,ILUSE,North Valley,,6,34.24878,-118.38676
2625,421104,2121,1141, ,S,SANTEE,ST, ,90015,5/15/18,5/24/18,6/13/18,N,2,124-5A209  38,ILUSE,Central,,7,34.03687,-118.25701
2626,421123,1132,2136, ,W,WASHINGTON,BLVD, ,90018,5/15/18,5/17/18,6/13/18,N,2,126B193   944,ILUSE,South Los Angeles,,2,34.03974,-118.30707
2627,421191,2142,, , , , , ,,5/16/18,5/23/18,6/14/18,Y,2,136-5A201 154,ILUSE,Central,816576,5,34.06856,-118.28396
2628,421181,1121,5915, ,S,BROADWAY, , ,90003,5/16/18,5/21/18,6/14/18,Y,2,105B201   311,ILUSE,South Los Angeles,816713,3,33.98644,-118.27849
2629,421176,2112,2366, ,S,GREENFIELD,AVE, ,90064,5/16/18,5/21/18,6/14/18,N,2,126B153   970,ILUSE,West Los Angeles,,3,34.03875,-118.43255
2630,421182,2142,1401, ,N,MCCOLLUM,ST, ,90026,5/16/18,5/22/18,6/14/18,Y,2,142-5A205 462,ILUSE,East Los Angeles,816455,4,34.08321,-118.26774
2631,421216,2102,5870, ,W,MELROSE,AVE, ,90004,5/16/18,7/24/18,6/14/18,N,4,141B185   601,ILUSE,Central,,49,34.08330,-118.32845
2632,421255,1133,1885, ,W,JEFFERSON,BLVD, ,90018,5/17/18,5/22/18,6/15/18,N,2,120B193   662,ILUSE,South Los Angeles,,3,34.02567,-118.31150
2633,421296,2103,12967, ,W,LA MAIDA,ST, ,91423,5/17/18,5/22/18,6/15/18,N,2,168B161   317,ILUSE,South Valley,,3,34.15869,-118.41611
2634,422920,1123,1151, ,E,LANZIT,AVE, ,90059,5/17/18,6/14/18,6/15/18,N,2,088-5A209 508,ILUSE,South Los Angeles,,20,33.93539,-118.25527
2635,421303,1102,1320, ,S,PACIFIC,AVE, ,90291,5/17/18,5/25/18,6/15/18,Y,2,108A143   350,ILUSE,West Los Angeles,816685,6,33.98909,-118.47317
2636,421249,1103,340, ,E,SUNSET,AVE, ,90291,5/17/18,5/30/18,6/15/18,N,2,109-5A143  57,ILUSE,West Los Angeles,,9,33.99548,-118.47414
2637,421366,2123,5209, ,E,ALHAMBRA,AVE, ,90032,5/18/18,5/18/18,6/18/18,Y,2,138A235    42,ILUSE,East Los Angeles,816144,0,34.07388,-118.17224
2638,421657,2111,1435, ,S,LA CIENEGA,BLVD, ,90035,5/18/18,5/23/18,6/18/18,N,2,129B173   319,ILUSE,Central,,3,34.05205,-118.37633
2639,421357,2143,5617, ,W,MELROSE,AVE, ,90038,5/18/18,5/24/18,6/18/18,N,2,141B189   264,ILUSE,Central,,4,34.08360,-118.32279
2640,421345,2143,1131, ,N,VERMONT,AVE, ,90029,5/18/18,5/25/18,6/18/18,N,2,144B197   582,ILUSE,Central,,5,34.09164,-118.29194
2641,421399,2111,1723, ,S,DURANGO,AVE, ,90035,5/19/18,5/22/18,6/18/18,Y,2,129B169   917,ILUSE,Central,816431,1,34.04861,-118.38872
2642,421501,2123,5470, ,E,ALHAMBRA,AVE, ,90032,5/21/18,5/29/18,6/19/18,N,2,139-5A237  23,ILUSE,East Los Angeles,,6,34.07840,-118.16591
2643,421533,2133,3030, ,N,EVA,TER, ,90031,5/21/18,5/23/18,6/19/18,Y,2,141A227   203,ILUSE,East Los Angeles,816578,2,34.08145,-118.19993
2644,421487,3101,7760, ,N,GLORIA,AVE, ,91406,5/21/18,5/24/18,6/19/18,N,2,189B141   224,ILUSE,South Valley,,3,34.21186,-118.47917
2645,421446,2122,2433, ,S,MEDLOW,AVE, ,90041,5/21/18,5/22/18,6/19/18,Y,2,159A219    74,ILUSE,East Los Angeles,816347,1,34.13095,-118.22300
2646,421554,1143,1515, ,E,PACIFIC COAST,HWY, ,90744,5/21/18,5/24/18,6/19/18,N,2,036B213   428,ILUSE,Harbor,,3,33.79126,-118.24493
2647,421489,1112,5345, ,S,WEST,BLVD, ,90043,5/21/18,5/22/18,6/19/18,Y,2,108B185   311,ILUSE,South Los Angeles,817551,1,33.99356,-118.33569
2648,421511,2112,2570, ,S,WESTWOOD,BLVD, ,90064,5/21/18,5/22/18,6/19/18,N,2,126B157  1333,ILUSE,West Los Angeles,,1,34.03743,-118.42613
2649,421571,2102,626, ,N,LARCHMONT,BLVD, ,90004,5/22/18,5/23/18,6/20/18,N,2,141B189   497,ILUSE,Central,,1,34.08247,-118.32349
2650,421599,2102,5636, ,W,MELROSE,AVE, ,90004,5/22/18,5/23/18,6/20/18,N,2,141B189   338,ILUSE,Central,,1,34.08335,-118.32333
2651,421716,2123,5209, ,E,ALHAMBRA,AVE, ,90032,5/23/18,5/23/18,6/21/18,Y,2,138A235    42,ILUSE,East Los Angeles,816460,0,34.07388,-118.17224
2652,421741,3131,7635, ,N,FALLBROOK,AVE, ,91304,5/23/18,5/31/18,6/21/18,Y,2,186B097   107,ILUSE,South Valley,817264,6,34.20941,-118.62361
2653,421742,3131,7643, ,N,FALLBROOK,AVE, ,91304,5/23/18,5/31/18,6/21/18,Y,2,186B097    80,ILUSE,South Valley,817265,6,34.20958,-118.62360
2654,421694,2102,5636, ,W,MELROSE,AVE, ,90004,5/23/18,6/13/18,6/21/18,N,2,141B189   338,ILUSE,Central,,15,34.08335,-118.32333
2655,421717,2103,1445, ,N,MILLER,WAY, ,90069,5/23/18,6/7/18,6/21/18,N,2,147B173   392,ILUSE,Central,,11,34.09738,-118.37697
2656,421650,2101,1965, ,N,MOUNT OLYMPUS,DR, ,90046,5/23/18,5/23/18,6/21/18,Y,2,151-5A175 297,ILUSE,Central,816577,0,34.10750,-118.36601
2657,421641,2133,668, ,N,NORTH SPRING,ST, ,90012,5/23/18,11/1/18,6/21/18,Y,2,133-5A215 234,ILUSE,Central,834613,116,34.05906,-118.23812
2658,421735,1112,4209, ,S,WESTERN,AVE, ,90062,5/23/18,6/11/18,6/21/18,N,2,114B193  1033,ILUSE,South Los Angeles,,13,34.00692,-118.30910
2659,421804,1122,323, ,E,52ND,ST, ,90011,5/24/18,5/29/18,6/22/18,Y,2,108B205    65,ILUSE,South Los Angeles,816882,3,33.99537,-118.26929
2660,421819,1142,872, ,W,6TH,ST, ,90731,5/24/18,5/29/18,6/22/18,Y,2,015B197   261,ILUSE,Harbor,817308,3,33.73889,-118.29611
2661,421839,3131,17644, ,W,COMMUNITY,ST, ,91325,5/24/18,5/31/18,6/22/18,Y,2,192B129   240,ILUSE,North Valley,817267,5,34.22268,-118.51811
2662,421801,2111,1723, ,S,DURANGO,AVE, ,90035,5/24/18,5/25/18,6/22/18,N,2,129B169   917,ILUSE,Central,,1,34.04861,-118.38872
2663,421774,,8965, ,N,GLENOAKS,BLVD, ,91352,5/24/18,7/17/18,6/22/18,N,2, ,ILUSE,,,38,34.23185,-118.36886
2664,421833,3102,8048, ,N,GREENBUSH,AVE, ,91402,5/24/18,5/25/18,6/22/18,N,2,189B157   199,ILUSE,North Valley,,1,34.21735,-118.42658
2665,421888,3121,10472, ,N,ILEX,AVE, ,91331,5/25/18,6/8/18,6/25/18,N,2,207B161   428,ILUSE,North Valley,,10,34.26041,-118.41748
2666,421873,1132,3334, ,S,LA CIENEGA,PL, ,90016,5/25/18,5/30/18,6/25/18,Y,2,120B173   167,ILUSE,South Los Angeles,816987,3,34.02804,-118.37513
2667,421894,1121,6121, ,S,VERMONT,AVE, ,90044,5/25/18,5/29/18,6/25/18,Y,2,105B197   901,ILUSE,South Los Angeles,817407,2,33.98346,-118.29168
2668,421933,3121,13712, ,W,PINNEY,ST, ,91331,5/26/18,6/8/18,6/25/18,N,2,207B157  1195,ILUSE,North Valley,,9,34.26031,-118.43158
2669,421965,1131,691, ,S,HARVARD,BLVD, ,90005,5/28/18,5/31/18,6/25/18,Y,2,132B193   253,ILUSE,Central,817223,3,34.06020,-118.30432
2670,421964,1133,4549, ,W,WASHINGTON,BLVD, ,90019,5/28/18,5/29/18,6/25/18,N,2,126B185   984,ILUSE,South Los Angeles,,1,34.04010,-118.33888
2671,421983,1121,6336, ,S,BROADWAY, , ,90003,5/29/18,5/29/18,6/26/18,N,2,105B201  1213,ILUSE,South Los Angeles,,0,33.98163,-118.27810
2672,421991,1143,317, ,N,LECOUVREUR,AVE, ,90744,5/29/18,5/30/18,6/26/18,N,2,030B209  1087,ILUSE,Harbor,,1,33.77350,-118.25553
2673,421987,3122,15500, ,W,ROXFORD,ST, ,91342,5/29/18,5/30/18,6/26/18,N,2,225B145   243,ILUSE,North Valley,,1,34.31290,-118.46966
2674,422029,3123,9918,3/8,N,SUNLAND,BLVD, ,91040,5/29/18,6/8/18,6/26/18,Y,2,201B181    67,ILUSE,North Valley,819477,8,34.25071,-118.34352
2675,422128,1122,1249, ,E,51ST,ST, ,90011,5/30/18,6/4/18,6/27/18,Y,2,111A211   337,ILUSE,South Los Angeles,817505,3,33.99723,-118.25305
2676,422078,3104,6420, ,N,AGNES,AVE, ,91606,5/30/18,5/31/18,6/27/18,N,2,180B165   672,ILUSE,South Valley,,1,34.18747,-118.39527
2677,422075,3104,6420, ,N,AGNES,AVE, ,91606,5/30/18,6/7/18,6/27/18,Y,2,180B165   672,ILUSE,South Valley,817865,6,34.18747,-118.39527
2678,422077,3131,9536, ,N,BABBITT,AVE, ,91325,5/30/18,6/6/18,6/27/18,Y,2,201B133   605,ILUSE,North Valley,817712,5,34.24409,-118.50973
2679,422072,2142,2334, ,W,LOMA VISTA,PL, ,90039,5/30/18,6/1/18,6/27/18,N,2,147A209   407,ILUSE,East Los Angeles,,2,34.09547,-118.25717
2680,422070,2142,2334, ,W,LOMA VISTA,PL, ,90039,5/30/18,6/1/18,6/27/18,Y,2,147A209   407,ILUSE,East Los Angeles,817300,2,34.09547,-118.25717
2681,422122,3102,8267, ,N,MARMAY,PL, ,91352,5/30/18,5/31/18,6/27/18,N,2,192B173   587,ILUSE,North Valley,,1,34.22067,-118.37378
2682,422094,3102,8701, ,N,SAN FERNANDO,ROAD, ,91352,5/30/18,5/31/18,6/27/18,N,2,195B169   525,ILUSE,North Valley,,1,34.22749,-118.38141
2683,422068,3102,10381, ,N,SHARP,AVE, ,91331,5/30/18,5/31/18,6/27/18,N,2,204B153   162,ILUSE,North Valley,,1,34.25889,-118.43830
2684,422091,3104,11669, ,W,VANOWEN,ST, ,91605,5/30/18,6/1/18,6/27/18,N,2,183B169   639,ILUSE,South Valley,,2,34.19409,-118.38686
2685,422092,3104,11671, ,W,VANOWEN,ST, ,91605,5/30/18,6/1/18,6/27/18,N,2,183B169   640,ILUSE,South Valley,,2,34.19408,-118.38691
2686,422179,3102,13716, ,W,BRANFORD,ST, ,91331,5/31/18,6/1/18,6/28/18,Y,2,195B157  1095,ILUSE,North Valley,817511,1,34.22775,-118.43097
2687,422177,3122,12861, ,N,CAPE COTTAGE,LANE, ,91342,5/31/18,6/4/18,6/28/18,N,2,222B157   395,ILUSE,North Valley,,2,34.30384,-118.41945
2688,422199,2102,1302, ,N,MANZANITA,ST, ,90027,5/31/18,5/31/18,6/28/18,N,2,147A203   432,ILUSE,Central,,0,34.09598,-118.27962
2689,422172,1112,3902, ,S,NORMANDIE,AVE, ,90037,5/31/18,6/8/18,6/28/18,Y,2,117B197   808,ILUSE,South Los Angeles,817878,6,34.01524,-118.30000
2690,422267,1102,6401, ,W,83RD,ST, ,90045,6/1/18,6/1/18,6/29/18,N,2,099B165  1086,ILUSE,West Los Angeles,,0,33.96390,-118.39917
2691,422332,3103,13839, ,W,ARCHWOOD,ST, ,91405,6/1/18,6/7/18,6/29/18,N,2,180B153   111,ILUSE,South Valley,,4,34.19314,-118.43490
2692,422327,1121,9219, ,S,CENTRAL,AVE, ,90002,6/1/18,6/5/18,6/29/18,N,2,094-5A209 285,ILUSE,South Los Angeles,,2,33.95221,-118.25602
2693,422324,1121,9219, ,S,CENTRAL,AVE, ,90002,6/1/18,6/5/18,6/29/18,N,2,094-5A209 285,ILUSE,South Los Angeles,,2,33.95221,-118.25602
2694,422331,2102,236, ,S,LARCHMONT,BLVD, ,90004,6/1/18,6/13/18,6/29/18,N,2,135B189    59,ILUSE,Central,,8,34.06995,-118.32342
2695,422278,3103,11677, ,W,MCCORMICK,ST, ,91601,6/1/18,6/5/18,6/29/18,N,2,171B169   292,ILUSE,South Valley,,2,34.16595,-118.38719
2696,422298,3121,13611, ,W,VAN NUYS,BLVD, ,91331,6/1/18,6/19/18,6/29/18,N,2,207B157  1051,ILUSE,North Valley,,12,34.26108,-118.42934
2697,422353,1121,911, ,E,91ST,ST, ,90002,6/2/18,6/6/18,6/29/18,Y,2,094-5A209  62,ILUSE,South Los Angeles,818032,2,33.95396,-118.25815
2698,422341,1122,4050, ,S,BROADWAY,PL, ,90037,6/2/18,6/4/18,6/29/18,Y,2,115-5A203 253,ILUSE,South Los Angeles,817506,0,34.00994,-118.27791
2699,422337,1102,8319, ,S,FORDHAM,ROAD, ,90045,6/2/18,6/4/18,6/29/18,Y,2,096B157   132,ILUSE,West Los Angeles,817430,0,33.96261,-118.41890
2700,422333,3122,15425, ,W,KADOTA,ST, ,91342,6/2/18,6/4/18,6/29/18,Y,2,225B145    72,ILUSE,North Valley,817433,0,34.31677,-118.46751
2701,422334,3122,15425, ,W,KADOTA,ST, ,91342,6/2/18,6/4/18,6/29/18,N,2,225B145    72,ILUSE,North Valley,,0,34.31677,-118.46751
2702,422335,3122,15425, ,W,KADOTA,ST, ,91342,6/2/18,6/4/18,6/29/18,N,2,225B145    72,ILUSE,North Valley,,0,34.31677,-118.46751
2703,422482,3121,11246, ,N,BROMONT,AVE, ,91331,6/4/18,6/21/18,7/2/18,N,2,210B165   152,ILUSE,North Valley,,13,34.27458,-118.39848
2704,422715,2133,2913, ,N,NORTH BROADWAY, , ,90031,6/4/18,6/26/18,7/2/18,Y,2,138A223    39,ILUSE,East Los Angeles,819381,16,34.07387,-118.21103
2705,422457,1103,2447, ,S,PENMAR,AVE, ,90291,6/4/18,6/5/18,7/2/18,Y,2,108B149   573,ILUSE,West Los Angeles,817556,1,33.99363,-118.45028
